# 1: navigating to random spots in the map after fixing issues with random pose choosing and awaiting readouts from inertial sensors; this data exhibits problems with the actions being clipped, however, and the actions don't seem to be very diverse towards the end of the training. When viewing, the quadcopter doesn't take any constructive actions, that is, actions that make it go somewhere, even though the reward metric shows some level of convergence.
episode episodic_reward average_reward world_file timestamp
110 -24474.568320064503 -24063.785789917838 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T05:43:53.755999
111 -24774.225573740245 -24122.98910523637 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T05:50:19.525026
112 -24603.44294028543 -24159.947092547838 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T05:57:45.714095
113 -40632.3684295966 -25336.54861662275 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T06:04:54.497822
114 -40673.08235008016 -26358.984198853243 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T06:11:14.405348
115 -40705.85417334261 -27255.663572258825 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T06:13:30.249125
116 -31391.544564655378 -27498.950689458623 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T06:20:50.209642
117 -40600.994568182265 -28226.842016054383 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T06:28:14.139320
118 -40672.87252696928 -28881.896253470957 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T06:31:04.621160
119 -2058.1951576229494 -27540.711198678553 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T06:36:29.769987
120 -24765.0711961596 -27408.53786522527 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T06:43:35.684188
